secret,turn_index,question,label
wok,19,Is the object you are thinking of a silicone spatula?,Closed
wok,20,Is the object you are thinking of a metal spoon with a long handle used to mix or stir food?,Closed
wok,21,Is the object you are thinking of a metal spoon with a short handle used to mix or stir food?,Closed
wok,22,Is the object you are thinking of a metal spoon?,Closed
wok,23,Is the object you are thinking of a slotted spoon?,Closed
wok,24,Is the object you are thinking of a wooden spoon?,Closed
wok,25,Is the object you are thinking of a metal mixing spoon?,Closed
wok,26,Is the object you are thinking of a silicone spoon?,Closed
wok,27,Is the object you are thinking of a rubber spatula?,Closed
wok,28,Is the object you are thinking of a pastry blender?,Closed
wok,29,Is the object you are thinking of a meat tenderizer?,Closed
wok,30,Is the object you are thinking of a rolling pin?,Closed
wok,31,Is the object you are thinking of a metal pastry brush?,Closed
wok,32,Is the object you are thinking of a grater?,Closed
wok,33,Is the object you are thinking of a peeler?,Closed
wok,34,Is the object you are thinking of a metal turner?,Closed
wok,35,Is the object you are thinking of a skimmer?,Closed
wok,36,Is the object you are thinking of a strainer?,Closed
wok,37,Is the object you are thinking of a colander?,Closed
wok,38,Is the object you are thinking of a metal muddler?,Closed
wok,39,Is the object you are thinking of a metal zester?,Closed
wok,40,Is the object you are thinking of a metal juicer?,Closed
wok,41,Is the object you are thinking of a metal griddle scraper?,Closed
wok,42,Is the object you are thinking of a metal wok spatula?,Closed
wool,1,Is the object you are thinking of something that can be held in one's hand?,Closed
wool,2,Is the object man-made?,Closed
wool,3,Is the object used for entertainment?,Closed
wool,4,Is the object used for a specific task?,Closed
wool,5,Is the object electronic?,Closed
wool,6,Is the object commonly found in most households?,Closed
wool,7,Is the object related to food or drink in any way?,Closed
wool,8,Is the object made primarily of plastic?,Closed
wool,9,Is the object used primarily with the hands?,Closed
wool,10,Is the object a tool?,Closed
wool,11,Does the object have moving parts?,Closed
wool,12,Is the object made of fabric?,Closed
wool,13,Is the object used for cleaning?,Closed
wool,14,Is the object used for personal grooming?,Closed
wool,15,Is the object a towel?,Closed
wool,16,Is the object a washcloth?,Closed
wool,17,Is the object a sock?,Closed
wool,18,Is the object a hairbrush?,Closed
wool,19,Is the object a comb?,Closed
wool,20,Is the object a handkerchief?,Closed
wool,21,Is the object a cloth used to wipe the face?,Closed
wool,22,Is the object a cloth used to dry the body after a bath or shower?,Closed
wool,23,"Is the object a cloth used to clean or wipe the face, but not to dry the body?",Closed
wool,24,Is the object a cloth used for a specific part of the body?,Closed
wool,25,Is the object a cloth used for the hair?,Closed
wool,26,Is the object a cloth used for the face?,Closed
wool,27,Is the object a cloth used for the hands?,Closed
wool,28,Is the object a cloth used for the feet?,Closed
wool,29,"Is the object a cloth used to clean a specific body part that is not the face, hair, hands or feet?",Closed
wool,30,Is the object used to clean or care for the ears?,Closed
wool,31,Is the object used to clean or care for the nose?,Closed
wool,32,Is the object used to clean or care for the mouth?,Closed
wool,33,Is the object used to clean or care for the eyes?,Closed
wool,34,Is the object used to clean or care for a body part below the neck?,Closed
wool,35,Is the object used for the torso?,Closed
wool,36,Is the object a cloth used for applying or removing something from the torso?,Closed
wool,37,Is the object used for protection of the torso?,Closed
wool,38,Is the object a brassiere?,Closed
wool,39,Is the object an undershirt?,Closed
wool,40,Is the object an article of clothing?,Closed
wool,41,Is the object a type of undergarment?,Closed
wool,42,Is the object a type of outer garment?,Closed
wool,43,Is the object a type of clothing that is not an undergarment or outer garment but is worn on the torso?,Closed
wool,44,Is the object a type of clothing that provides support or protection for a specific part of the torso?,Closed
wool,45,Is the object a bandage?,Closed
wool,46,Is the object a type of clothing that is worn for medical reasons?,Closed
wool,47,Is the object a type of clothing that is worn for athletic or sports reasons?,Closed
wool,48,Is the object a type of clothing that is worn for fashion reasons?,Closed
wool,49,Is the object a type of clothing that is decorative?,Closed
wool,50,Is the object a type of clothing that is worn to make a fashion statement?,Closed
workbench,1,Is the object you are thinking of something that can be held in your hand?,Closed
workbench,2,Is the object you are thinking of man-made?,Closed
workbench,3,"Is the object you are thinking of something that serves a functional purpose, like a tool or a machine?",Closed
workbench,4,Is the object you are thinking of something that can be found indoors?,Closed
workbench,5,Is the object you are thinking of related to cooking or food preparation in any way?,Closed
workbench,6,Is the object you are thinking of electronic?,Closed
workbench,7,Is the object you are thinking of made primarily of metal?,Closed
workbench,8,I'm going to take a guess that the object you are thinking of is a refrigerator.?,Open
workbench,9,Is the object you are thinking of something that can be found in a bedroom?,Closed
workbench,10,Is the object you are thinking of something that has moving parts?,Closed
workbench,11,I'm going to take a guess that the object you are thinking of is an elevator.?,Open
workbench,12,Does the object you are thinking of have a distinct or unusual sound associated with it?,Closed
workbench,13,"Is the object you are thinking of used for a specific task or function, like a piece of exercise equipment?",Closed
workbench,14,I'm going to take a guess that the object you are thinking of is a treadmill.?,Open
workbench,15,Is the object you are thinking of commonly found in a garage or a workshop?,Closed
workbench,16,I'm going to take a guess that the object you are thinking of is a workbench.?,Open
workbook,1,Is the object you are thinking of something that can be held in your hand?,Closed
workbook,2,Is the object you are thinking of man-made?,Closed
workbook,3,Does the object have buttons or controls on it?,Closed
workbook,4,Is the object used for personal grooming?,Closed
workbook,5,Is the object made primarily of plastic?,Closed
workbook,6,Is the object made primarily of metal?,Closed
workbook,7,Is the object related to food or drink in any way?,Closed
workbook,8,Is the object used for entertainment?,Closed
workbook,9,Is the object used for a specific task or function?,Closed
workbook,10,Is the object commonly found in most households?,Closed
workbook,11,I'm going to guess that the object is a hammer.?,Open
workbook,12,Is the object used primarily with the hands?,Closed
workbook,13,Is the object used for cleaning?,Closed
workbook,14,Does the object have a distinct or unusual shape?,Closed
workbook,15,I'm going to guess that the object is a garlic press.?,Open
workbook,16,Is the object used in a specific room of the house?,Closed
workbook,17,Is the object used in the kitchen?,Closed
workbook,18,Is the object used in the bathroom?,Closed
workbook,19,Is the object used in the bedroom?,Closed
workbook,20,Is the object used in the living room?,Closed
workbook,21,Is the object used in the garage?,Closed
workbook,22,Is the object used in the office or study?,Closed
workbook,23,Is the object used for writing or drawing?,Closed
workbook,24,I'm going to guess that the object is a pencil.?,Open
workbook,25,Is the object an artistic tool?,Closed
workbook,26,Does the object have moving parts?,Closed
workbook,27,Is the object disposable?,Closed
workbook,28,I'm going to guess that the object is a pen.?,Open
workbook,29,Is the object used with paper?,Closed
workbook,30,I'm going to guess that the object is a paperclip.?,Open
workbook,31,Is the object used to correct mistakes made while writing?,Closed
workbook,32,I'm going to guess that the object is an eraser.?,Open
workbook,33,Is the object used to remove marks or writing from paper?,Closed
workbook,34,Is the object used to cover up or conceal writing or marks?,Closed
workbook,35,Is the object used to change or alter writing or marks in some way?,Closed
workbook,36,Does the object leave a mark on the paper when used?,Closed
workbook,37,I'm going to guess that the object is a highlighter.?,Open
workbook,38,Is the object used to add a new mark or writing to the paper?,Closed
workbook,39,I'm going to guess that the object is a stamp.?,Open
workbook,40,Does the object contain ink?,Closed
workbook,41,I'm going to guess that the object is a correction tape.?,Open
workbook,42,Is the object a type of writing instrument?,Closed
workbook,43,Is the object used to apply ink or another substance to paper in a specific way?,Closed
workbook,44,Does the object have a porous tip or applicator?,Closed
workbook,45,Is the object used to apply a small amount of ink or substance to paper?,Closed
workbook,46,Is the object used to apply a large amount of ink or substance to paper?,Closed
workbook,47,Is the object used to apply ink or substance in a specific pattern or design?,Closed
workbook,48,I'm going to guess that the object is a marker.?,Open
workbook,49,"Is the object used for a specific type of writing or drawing, such as calligraphy or doodling?",Closed
workbook,50,I'm going to guess that the object is a fountain pen.?,Open
workstation,1,Is the object you are thinking of something that can be held in your hand?,Closed
workstation,2,Is the object you are thinking of man-made?,Closed
workstation,3,Is the object you are thinking of used for transportation?,Closed
workstation,4,Is the object you are thinking of a building or a structure?,Closed
workstation,5,Is the object you are thinking of electronic?,Closed
workstation,6,Does the object you are thinking of have a screen?,Closed
workstation,7,Is the object you are thinking of a television?,Closed
workstation,8,Is the object you are thinking of a computer?,Closed
workstation,9,Is the object you are thinking of a laptop?,Closed
workstation,10,Is the object you are thinking of a desktop computer?,Closed
workstation,11,Is the object you are thinking of made primarily of metal?,Closed
workstation,12,Is the object you are thinking of made primarily of aluminum?,Closed
workstation,13,Is the object you are thinking of made primarily of aluminum alloy?,Closed
workstation,14,Is the object you are thinking of an aluminum alloy desktop computer case?,Closed
workstation,15,Is the object you are thinking of an Apple iMac?,Closed
workstation,16,Is the object you are thinking of a Mac Pro?,Closed
workstation,17,Is the object you are thinking of an aluminum alloy tower desktop computer case?,Closed
workstation,18,Is the object you are thinking of an aluminum alloy all-in-one desktop computer?,Closed
workstation,19,Is the object you are thinking of a monitor?,Closed
workstation,20,Is the object you are thinking of an aluminum alloy desktop computer CPU?,Closed
workstation,21,Is the object you are thinking of a metal CPU heatsink?,Closed
workstation,22,Is the object you are thinking of an aluminum alloy computer component?,Closed
workstation,23,Is the object you are thinking of an aluminum alloy computer chassis component?,Closed
workstation,24,Is the object you are thinking of an aluminum alloy desktop computer part that is not a chassis or case component?,Closed
workstation,25,Is the object you are thinking of an aluminum alloy desktop computer peripheral?,Closed
workstation,26,Is the object you are thinking of an aluminum alloy desktop computer internal component?,Closed
workstation,27,Is the object you are thinking of an aluminum alloy desktop computer external component?,Closed
workstation,28,Is the object you are thinking of a desktop computer with an aluminum alloy body that is not a laptop and not an all-in-one computer?,Closed
workstation,29,Is the object you are thinking of a desktop computer with an aluminum alloy body?,Closed
workstation,30,Is the object you are thinking of an aluminum alloy object used with a desktop computer?,Closed
workstation,31,Is the object you are thinking of a desktop computer that contains aluminum alloy?,Closed
workstation,32,Is the object you are thinking of a desktop computer tower?,Closed
workstation,33,Is the object you are thinking of a desktop computer CPU that contains aluminum alloy?,Closed
workstation,34,Is the object you are thinking of a desktop computer that has aluminum alloy parts?,Closed
workstation,35,Is the object you are thinking of a desktop computer that has aluminum alloy parts such as a heat sink?,Closed
workstation,36,Is the object you are thinking of a heat sink?,Closed
workstation,37,Is the object you are thinking of a CPU with a heat sink that has aluminum alloy parts?,Closed
workstation,38,Is the object you are thinking of a desktop computer component that has aluminum alloy parts such as a heat sink?,Closed
workstation,39,Is the object you are thinking of a desktop computer component that is used to cool the computer and has aluminum alloy parts?,Closed
workstation,40,Is the object you are thinking of a desktop computer component that has aluminum alloy parts and is used for cooling?,Closed
workstation,41,Is the object you are thinking of a desktop computer component that has aluminum alloy parts such as a heat sink and is used for cooling the CPU?,Closed
workstation,42,Is the object you are thinking of a desktop computer component that has aluminum alloy parts and is used for cooling the CPU or other components?,Closed
workstation,43,Is the object you are thinking of a desktop computer component that contains aluminum alloy and is used for cooling?,Closed
workstation,44,Is the object you are thinking of a desktop computer heat sink that contains aluminum alloy?,Closed
workstation,45,Is the object you are thinking of a desktop computer heat pipe that contains aluminum alloy?,Closed
workstation,46,Is the object you are thinking of a desktop computer component that contains aluminum alloy and is used to cool the CPU or GPU?,Closed
workstation,47,Is the object you are thinking of a desktop computer component that contains aluminum alloy and is used to cool the computer?,Closed
workstation,48,Is the object you are thinking of a desktop computer fan that contains aluminum alloy?,Closed
workstation,49,Is the object you are thinking of a desktop computer radiator that contains aluminum alloy?,Closed
workstation,50,Is the object you are thinking of a desktop computer liquid cooling system component that contains aluminum alloy?,Closed
wristband,1,What is the size of the object you are thinking of?,Open
wristband,2,Is the object you are thinking of man-made?,Closed
wristband,3,What is the primary function of the object?,Open
wristband,4,Is the object you are thinking of electronic?,Closed
wristband,5,"Is the object you are thinking of made of a precious material, such as gold or silver?",Closed
wristband,6,Is the object you are thinking of made of leather?,Closed
wristband,7,I'm going to take a guess that the object you are thinking of is a leather belt.?,Open
wristband,8,Does the object you are thinking of have a buckle?,Closed
wristband,9,I'm going to take a guess that the object you are thinking of is a leather watch strap.?,Open
wristband,10,Does the object you are thinking of have holes in it to adjust its size?,Closed
wristband,11,I'm going to take a guess that the object you are thinking of is a leather wristband.?,Open
wristwatch,1,Is the object you are thinking of something that can be held in your hand?,Closed
wristwatch,2,Is the object you are thinking of man-made?,Closed
wristwatch,3,Does the object you are thinking of have buttons or controls?,Closed
wristwatch,4,Is the object you are thinking of electronic?,Closed
wristwatch,5,Is the object you are thinking of something that can play music?,Closed
wristwatch,6,Is the object you are thinking of something that can take pictures?,Closed
wristwatch,7,Is the object you are thinking of a phone?,Closed
wristwatch,8,Is the object you are thinking of used for gaming?,Closed
wristwatch,9,Is the object you are thinking of a remote control?,Closed
wristwatch,10,Is the object you are thinking of used for work or a professional setting?,Closed
wristwatch,11,Is the object you are thinking of a computer mouse?,Closed
wristwatch,12,Is the object you are thinking of a calculator?,Closed
wristwatch,13,Is the object you are thinking of a barcode scanner?,Closed
wristwatch,14,Is the object you are thinking of a credit card reader?,Closed
wristwatch,15,Is the object you are thinking of used primarily with a computer?,Closed
wristwatch,16,Is the object you are thinking of a thermostat?,Closed
wristwatch,17,Is the object you are thinking of used in a medical setting?,Closed
wristwatch,18,Is the object you are thinking of used in a retail setting?,Closed
wristwatch,19,Is the object you are thinking of a timer?,Closed
wristwatch,20,Is the object you are thinking of a digital timer?,Closed
wristwatch,21,Is the object you are thinking of an analog timer?,Closed
wristwatch,22,Is the object you are thinking of an hourglass?,Closed
wristwatch,23,Is the object you are thinking of an egg timer?,Closed
wristwatch,24,Is the object you are thinking of a kitchen timer?,Closed
wristwatch,25,Is the object you are thinking of a countdown timer?,Closed
wristwatch,26,Is the object you are thinking of a mechanical timer?,Closed
wristwatch,27,Is the object you are thinking of a wind-up timer?,Closed
wristwatch,28,Is the object you are thinking of a spring-loaded timer?,Closed
wristwatch,29,Is the object you are thinking of a pendulum timer?,Closed
wristwatch,30,Is the object you are thinking of a metronome?,Closed
wristwatch,31,Is the object you are thinking of a stopwatch?,Closed
wristwatch,32,"I'm going to take a guess that the object you are thinking of is a timer used in a sport, is that correct?",Closed
wristwatch,33,Is the object you are thinking of a timer used for industrial purposes?,Closed
wristwatch,34,Is the object you are thinking of a timer used for educational purposes?,Closed
wristwatch,35,Is the object you are thinking of a timer used for personal purposes?,Closed
wristwatch,36,Is the object you are thinking of a timer used for a hobby?,Closed
wristwatch,37,Is the object you are thinking of a timer used for a household chore?,Closed
wristwatch,38,Is the object you are thinking of a timer used for a daily routine?,Closed
wristwatch,39,Is the object you are thinking of an alarm clock?,Closed
wristwatch,40,"I'm going to take a guess that the object you are thinking of is a timer used for taking medication, is that correct?",Closed
wristwatch,41,Is the object you are thinking of a timer used for a specific time of day?,Closed
wristwatch,42,Is the object you are thinking of a timer used in the morning?,Closed
wristwatch,43,Is the object you are thinking of a timer used for waking someone up?,Closed
wristwatch,44,Is the object you are thinking of a timer used for brewing coffee?,Closed
wristwatch,45,Is the object you are thinking of a timer used for cooking breakfast?,Closed
wristwatch,46,Is the object you are thinking of a timer used for a morning routine?,Closed
wristwatch,47,Is the object you are thinking of a timer used for a specific morning activity?,Closed
wristwatch,48,Is the object you are thinking of a timer used for a daily activity that occurs in the morning?,Closed
wristwatch,49,Is the object you are thinking of a timer used for an activity that involves water?,Closed
wristwatch,50,Is the object you are thinking of a timer used for an activity that involves food?,Closed
xylophone,1,Is the object you are thinking of something that can be held in your hand?,Closed
xylophone,2,Is the object man-made?,Closed
xylophone,3,Does the object have buttons or controls?,Closed
xylophone,4,Is the object electronic?,Closed
xylophone,5,What is the object's primary function?,Open
xylophone,6,Is the object a musical instrument?,Closed
xylophone,7,Does the object have strings?,Closed
xylophone,8,Is the object a woodwind instrument?,Closed
xylophone,9,Is the object a brass instrument?,Closed
xylophone,10,Is the object a percussion instrument?,Closed
xylophone,11,Does the object require two hands to play?,Closed
xylophone,12,Is the object a drum?,Closed
xylophone,13,Does the object have a distinct or unusual shape?,Closed
xylophone,14,Is the object a xylophone?,Closed
yearbook,1,What is the size of the object you are thinking of?,Open
yearbook,2,Is the object you are thinking of man-made?,Closed
yearbook,3,Does the object have a specific function or purpose?,Closed
yearbook,4,Is the object something that can be held in your hand?,Closed
yearbook,5,Is the object electronic?,Closed
yearbook,6,Is the object used for a recreational or entertainment purpose?,Closed
yearbook,7,Is the object related to food or drink in any way?,Closed
yearbook,8,Is the object commonly found in most households?,Closed
yearbook,9,Is the object used for personal grooming or hygiene?,Closed
yearbook,10,What is the primary material the object is made of?,Open
yearbook,11,Is the object a book?,Closed
yearbook,12,Is the object a novel?,Closed
yearbook,13,Is the object a non-fiction book?,Closed
yearbook,14,Is the object a textbook?,Closed
yearbook,15,Is the object a reference book?,Closed
yearbook,16,Is the object a dictionary?,Closed
yearbook,17,Is the object an atlas?,Closed
yearbook,18,Is the object an encyclopedia?,Closed
yearbook,19,Is the object an almanac?,Closed
yearbook,20,Is the object a phonebook?,Closed
yearbook,21,Is the object a yearbook?,Closed
yoke,1,Is the object you are thinking of something that can be held in your hand?,Closed
yoke,2,Is the object you are thinking of man-made?,Closed
yoke,3,Does the object have moving parts?,Closed
yoke,4,Does the object require batteries?,Closed
yoke,5,Is the object used for entertainment?,Closed
yoke,6,Is the object used for a specific task?,Closed
yoke,7,Is the object commonly found in a kitchen?,Closed
yoke,8,Is the object used primarily with the hands?,Closed
yoke,9,Is the object used for cutting?,Closed
yoke,10,Is the object used for gripping or holding something?,Closed
yoke,11,Is the object a pair of pliers?,Closed
yoke,12,Is the object a wrench?,Closed
yoke,13,Is the object a screwdriver?,Closed
yoke,14,Is the object a hammer?,Closed
yoke,15,Is the object a tape measure?,Closed
yoke,16,Is the object a level?,Closed
yoke,17,Is the object a pair of scissors?,Closed
yoke,18,Is the object a stapler?,Closed
yoke,19,Is the object a pencil sharpener?,Closed
yoke,20,Is the object a hand saw?,Closed
yoke,21,Is the object a drill?,Closed
yoke,22,Is the object a utility knife?,Closed
yoke,23,Is the object a wire cutter?,Closed
yoke,24,Is the object a bolt cutter?,Closed
yoke,25,Is the object a rope?,Closed
yoke,26,Is the object a pulley?,Closed
yoke,27,Is the object a winch?,Closed
yoke,28,Is the object a clamp?,Closed
yoke,29,Is the object a vice?,Closed
yoke,30,Is the object a pair of tweezers?,Closed
yoke,31,Is the object a pair of tongs?,Closed
yoke,32,Is the object a pair of forceps?,Closed
yoke,33,Is the object a pair of needle-nose pliers?,Closed
yoke,34,Is the object a socket wrench?,Closed
yoke,35,Is the object a ratchet?,Closed
yoke,36,Is the object a gear?,Closed
yoke,37,Is the object a bearing?,Closed
yoke,38,Is the object a spring?,Closed
yoke,39,Is the object a hinge?,Closed
yoke,40,Is the object a latch?,Closed
yoke,41,Is the object a hook?,Closed
yoke,42,Is the object a pulley system?,Closed
yoke,43,Is the object a block and tackle?,Closed
yoke,44,Is the object a come-along?,Closed
yoke,45,Is the object a chain?,Closed
yoke,46,Is the object a rope clamp?,Closed
yoke,47,Is the object a turnbuckle?,Closed
yoke,48,Is the object a cleat?,Closed
yoke,49,Is the object a shackle?,Closed
yoke,50,Is the object a carabiner?,Closed
zipper,1,Is the object you are thinking of something that can be held in your hand?,Closed
zipper,2,Is the object you are thinking of man-made?,Closed
zipper,3,Does the object you are thinking of have buttons or controls?,Closed
zipper,4,Does the object you are thinking of require batteries?,Closed
zipper,5,Is the object you are thinking of electronic?,Closed
zipper,6,What is the primary function of the object you are thinking of?,Open
zipper,7,Is the object you are thinking of a zipper?,Closed
airplane,1,Is the object you are thinking of something that can be held in one's hand?,Closed
airplane,2,Is the object man-made?,Closed
airplane,3,Is the object used for transportation?,Closed
airplane,4,Does the object have wheels?,Closed
airplane,5,Is the object a car?,Closed
airplane,6,Is the object a bicycle?,Closed
airplane,7,Does the object have a motor?,Closed
airplane,8,Is the object a motorcycle?,Closed
airplane,9,Is the object a train?,Closed
airplane,10,Is the object a truck?,Closed
airplane,11,Is the object a boat?,Closed
airplane,12,Is the object an airplane?,Closed
airship,1,Is the object you are thinking of something that can be held in your hand?,Closed
airship,2,Is the object man-made?,Closed
airship,3,Is the object used for transportation?,Closed
airship,4,Does the object have wheels?,Closed
airship,5,Does the object travel on water?,Closed
airship,6,Does the object travel through the air?,Closed
airship,7,Is the object an airplane?,Closed
airship,8,Is the object a helicopter?,Closed
airship,9,Is the object a hot air balloon?,Closed
airship,10,Is the object a parachute?,Closed
airship,11,Is the object a hang glider?,Closed
airship,12,Is the object a kite?,Closed
airship,13,Is the object a blimp?,Closed
airship,14,Is the object a glider?,Closed
airship,15,Is the object a rocket?,Closed
airship,16,Does the object have an engine?,Closed
airship,17,Is the object a jetpack?,Closed
airship,18,Is the object a drone?,Closed
airship,19,Does the object carry people?,Closed
airship,20,Is the object a spacecraft?,Closed
airship,21,Is the object a seaplane?,Closed
airship,22,Is the object a gyrocopter?,Closed
airship,23,Is the object a paraglider?,Closed
airship,24,Is the object an ultralight?,Closed
airship,25,Is the object a paramotor?,Closed
airship,26,Does the object have a fixed wing?,Closed
airship,27,Is the object a rotorcraft?,Closed
airship,28,Is the object a powered parachute?,Closed
airship,29,Is the object a trike?,Closed
airship,30,Is the object an autogyro?,Closed
airship,31,Is the object a tiltrotor?,Closed
airship,32,Does the object have a propeller?,Closed
airship,33,Is the object an airship?,Closed
ambulance,1,Is the object you are thinking of something that can be held in one's hand?,Closed
ambulance,2,Is the object you are thinking of man-made?,Closed
ambulance,3,Is the object you are thinking of used for transportation?,Closed
ambulance,4,Is the object you are thinking of a car?,Closed
ambulance,5,Is the object you are thinking of a red car?,Closed
ambulance,6,Is the object you are thinking of a blue car?,Closed
ambulance,7,Is the object you are thinking of a car with four doors?,Closed
ambulance,8,Is the object you are thinking of a Toyota Camry?,Closed
ambulance,9,Is the object you are thinking of a Honda Accord?,Closed
ambulance,10,Is the object you are thinking of a Ford Fusion?,Closed
ambulance,11,Is the object you are thinking of a sedan made in the United States?,Closed
ambulance,12,Is the object you are thinking of a Volkswagen Passat?,Closed
ambulance,13,Is the object you are thinking of a Hyundai Sonata?,Closed
ambulance,14,Is the object you are thinking of a Kia Optima?,Closed
ambulance,15,Is the object you are thinking of a Nissan Altima?,Closed
ambulance,16,Is the object you are thinking of a Mazda 6?,Closed
ambulance,17,Is the object you are thinking of a Subaru Legacy?,Closed
ambulance,18,Is the object you are thinking of a BMW 3 series?,Closed
ambulance,19,Is the object you are thinking of an Audi A4?,Closed
ambulance,20,Is the object you are thinking of a Mercedes-Benz C-Class?,Closed
ambulance,21,Is the object you are thinking of a car with a V6 engine?,Closed
ambulance,22,Is the object you are thinking of a car with a 4 cylinder engine?,Closed
ambulance,23,Is the object you are thinking of a car with a hybrid engine?,Closed
ambulance,24,Is the object you are thinking of a car with a diesel engine?,Closed
ambulance,25,Is the object you are thinking of a Volkswagen Golf TDI?,Closed
ambulance,26,Is the object you are thinking of a car that is no longer in production?,Closed
ambulance,27,Is the object you are thinking of a Chevrolet Cruze diesel?,Closed
ambulance,28,Is the object you are thinking of a Ford Focus diesel?,Closed
ambulance,29,Is the object you are thinking of a car with an automatic transmission?,Closed
ambulance,30,Is the object you are thinking of a car that is commonly used as a rental car?,Closed
ambulance,31,Is the object you are thinking of a car that is commonly used as a company car?,Closed
ambulance,32,Is the object you are thinking of a car that is commonly used as a family car?,Closed
ambulance,33,Is the object you are thinking of a car that is commonly used for road trips?,Closed
ambulance,34,Is the object you are thinking of a car that is commonly used for daily commuting?,Closed
ambulance,35,Is the object you are thinking of a car that is commonly used for city driving?,Closed
ambulance,36,Is the object you are thinking of a Peugeot?,Closed
ambulance,37,Is the object you are thinking of a Skoda?,Closed
ambulance,38,Is the object you are thinking of a Seat?,Closed
ambulance,39,Is the object you are thinking of a diesel car made in Europe?,Closed
ambulance,40,Is the object you are thinking of a diesel car made in Asia?,Closed
ambulance,41,Is the object you are thinking of a diesel car made in North America?,Closed
ambulance,42,Is the object you are thinking of a diesel car made in South America?,Closed
ambulance,43,Is the object you are thinking of a diesel car made in Australia?,Closed
ambulance,44,Is the object you are thinking of a diesel car made in Africa?,Closed
ambulance,45,Is the object you are thinking of a diesel car made by a Japanese manufacturer?,Closed
ambulance,46,Is the object you are thinking of a diesel car made by a Korean manufacturer?,Closed
ambulance,47,Is the object you are thinking of a diesel car made by an Indian manufacturer?,Closed
ambulance,48,Is the object you are thinking of a diesel car made by a Chinese manufacturer?,Closed
ambulance,49,Is the object you are thinking of a diesel car with a manual transmission?,Closed
ambulance,50,Is the object you are thinking of a diesel car with an engine size of 2.0 liters or less?,Closed
ammunition,1,Is the object you are thinking of something that can be held in your hand?,Closed
ammunition,2,Is the object man-made?,Closed
ammunition,3,Does the object have buttons or controls?,Closed
ammunition,4,Is the object used for a specific task?,Closed
ammunition,5,Is the object used for preparing or consuming food or drink?,Closed
ammunition,6,Is the object used for personal grooming or hygiene?,Closed
ammunition,7,"Is the object related to entertainment, such as a toy, game, or musical instrument?",Closed
ammunition,8,Is the object used primarily with the hands?,Closed
ammunition,9,Is the object made primarily of plastic?,Closed
ammunition,10,Is the object made primarily of metal?,Closed
ammunition,11,I'm going to guess that the object is a hammer.?,Open
ammunition,12,Is the object used for a task that involves striking or pounding something?,Closed
ammunition,13,I'm going to guess that the object is a wrench.?,Open
ammunition,14,Is the object used for a task that involves striking or pounding something in a precise or controlled manner?,Closed
ammunition,15,Does the object have a distinct or unusual shape?,Closed
ammunition,16,I'm going to guess that the object is a pair of pliers.?,Open
ammunition,17,Is the object used for a task that involves breaking or crushing something?,Closed
ammunition,18,I'm going to guess that the object is a nutcracker.?,Open
ammunition,19,Does the object have moving parts?,Closed
ammunition,20,I'm going to guess that the object is a garlic press.?,Open
ammunition,21,Is the object commonly found in a kitchen?,Closed
ammunition,22,"Is the object used for a task that involves breaking or crushing something hard, like a rock or a piece of wood?",Closed
ammunition,23,I'm going to guess that the object is a bolt cutter.?,Open
ammunition,24,"Is the object used for a task that involves breaking or crushing something that is not typically considered hard, like a nut or a seed?",Closed
ammunition,25,Does the object have a hinge or a joint that allows it to open and close?,Closed
ammunition,26,I'm going to guess that the object is a can opener.?,Open
ammunition,27,"Is the object used for a task that involves breaking or crushing something that is typically made of a softer material, like paper or fabric?",Closed
ammunition,28,I'm going to guess that the object is a stapler.?,Open
ammunition,29,Is the object used for a task that involves tearing or ripping something?,Closed
ammunition,30,I'm going to guess that the object is a paper shredder.?,Open
ammunition,31,Is the object used for a task that involves tearing or ripping something in a precise or controlled manner?,Closed
ammunition,32,Is the object used for a task that involves tearing or ripping something that is typically done by hand?,Closed
ammunition,33,I'm going to guess that the object is a scissors.?,Open
ammunition,34,Is the object used for a task that involves tearing or ripping something that is typically used for a specific purpose or function?,Closed
ammunition,35,I'm going to guess that the object is a letter opener.?,Open
ammunition,36,Is the object used for a task that involves tearing or ripping something that is typically used to open or access something else?,Closed
ammunition,37,I'm going to guess that the object is a package opener.?,Open
ammunition,38,Is the object used for a task that involves tearing or ripping something that is typically used to open or access a package or envelope?,Closed
ammunition,39,Is the object used for a task that involves tearing or ripping something that is typically used to open or access a sealed container or bag?,Closed
ammunition,40,I'm going to guess that the object is a box cutter.?,Open
ammunition,41,Is the object used for a task that involves tearing or ripping something that is typically used to open or access a wrapped or covered item?,Closed
ammunition,42,"Is the object used for a task that involves tearing or ripping something that is typically used to open or access a sealed or closed item, such as a wrapper or a label?",Closed
ammunition,43,I'm going to guess that the object is a tape remover.?,Open
ammunition,44,Is the object used for a task that involves tearing or ripping something that is typically used to open or access a item that is wrapped or covered with a material that is not typically considered to be a package or container?,Closed
ammunition,45,Is the object used for a task that involves tearing or ripping something that is typically used to open or access a item that is wrapped or covered with a material that is flexible or pliable?,Closed
ammunition,46,I'm going to guess that the object is a fabric cutter.?,Open
ammunition,47,Is the object used for a task that involves tearing or ripping something that is typically used to open or access a item that is wrapped or covered with a material that is not typically considered to be flexible or pliable?,Closed
ammunition,48,Is the object used for a task that involves tearing or ripping something that is typically used to open or access a item that is wrapped or covered with a material that is used for a specific purpose or function?,Closed
ammunition,49,I'm going to guess that the object is a rope cutter.?,Open
